PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	
80	90	-150	-140	2	81.5	1.803	-147.3	2.418	1.327	0.002	1.457	0.005	0	0	1.523	0.005	1.221	0	120.35	0.778	0	0	111.8	1.273	0	0	120.95	0.495	115.75	0.778	122.45	0.212	190.7	1.485	
80	90	-130	-120	1	86.6	0	-122.2	0	1.312	0	1.449	0	0	0	1.519	0	1.258	0	120.6	0	0	0	112.8	0	0	0	118.8	0	119.4	0	123	0	185.6	0	
110	120	130	140	2	114.7	1.358	135.3	0.728	1.338	0	1.449	0.006	0	0	1.516	0.007	1.238	0.014	123.1	0.849	0	0	110.3	4.243	0	0	121.45	1.061	115.75	1.626	122.45	0.495	178.8	3.698	
110	120	10	20	3	114.5	5.002	17.9	3.487	1.315	0.016	1.434	0.019	0	0	1.533	0.041	1.247	0.019	124.133	0.833	0	0	117.333	2.831	0	0	119.067	1.193	118.767	0.252	122.767	1.301	177.2	2.468	
110	120	-10	0	8	114	3.4	-5.3	3.175	1.326	0.006	1.454	0.016	0	0	1.508	0.01	1.235	0.008	122.437	1.94	0	0	115.075	1.05	0	0	119.113	0.98	117.725	1.808	122.825	0.982	179.2	3.891	
110	120	160	170	4	113.2	3.176	166.1	2.821	1.322	0.013	1.451	0.008	0	0	1.522	0.011	1.227	0.011	122.925	0.727	0	0	111.75	0.551	0	0	122.55	0.507	116.4	2.08	123.9	0.949	182.2	7.778	
110	120	-40	-30	2	116	0.976	-31.4	1.902	1.331	0.007	1.464	0.012	0	0	1.517	0.012	1.237	0.02	122.9	0.283	0	0	112.25	0.354	0	0	119.4	0.283	115.75	0.495	123.3	0.141	185.5	0.7	
110	120	170	180	3	117	3.704	174.5	3.781	1.318	0.002	1.448	0.006	0	0	1.517	0.009	1.222	0.007	122.267	1.595	0	0	112.767	0.971	0	0	122.2	0.954	117.2	1.411	123.667	1.155	186.1	3.691	
110	120	-160	-150	1	110	0	-153.4	0	1.321	0	1.456	0	0	0	1.508	0	1.246	0	121.6	0	0	0	113.7	0	0	0	122.2	0	115.7	0	124.3	0	187.8	0	
110	120	-20	-10	5	115.7	2.77	-13.5	3.255	1.333	0.01	1.453	0.019	0	0	1.505	0.011	1.254	0.011	122.92	0.661	0	0	115.16	1.662	0	0	119.9	1.093	116.8	1.834	122.86	0.862	182.2	5.226	
110	120	-180	-170	4	112.2	1.929	-174.2	2.458	1.316	0.026	1.451	0.011	0	0	1.524	0.011	1.231	0.01	123.075	2.131	0	0	110.55	1.76	0	0	121.35	1.201	118.25	3.168	122	2.478	178.8	3.207	
110	120	150	160	2	114.4	5.303	154.3	5.119	1.336	0.007	1.441	0.006	0	0	1.53	0.015	1.242	0.016	122.6	1.131	0	0	112.25	0.495	0	0	121.05	1.626	116.45	2.051	123.2	1.273	173.5	5.756	
110	120	-150	-140	1	117.3	0	-147.6	0	1.33	0	1.456	0	0	0	1.543	0	1.237	0	122.3	0	0	0	111	0	0	0	119.3	0	115.6	0	122.9	0	189.5	0	
110	120	30	40	1	110.5	0	31.5	0	1.342	0	1.451	0	0	0	1.496	0	1.248	0	125.4	0	0	0	116.8	0	0	0	119.2	0	117.1	0	121.3	0	176.1	0	
110	120	-170	-160	1	112.6	0	-168	0	1.325	0	1.437	0	0	0	1.512	0	1.252	0	122.7	0	0	0	111.9	0	0	0	123	0	114.8	0	125.3	0	178.3	0	
130	140	-170	-160	3	135.1	4.149	-165.8	2.382	1.325	0.029	1.433	0.006	0	0	1.503	0.028	1.246	0.008	125.367	3.818	0	0	109.7	2.1	0	0	121.733	0.208	116.667	0.961	121.733	3.449	185.1	2.377	
130	140	170	180	2	132	1.061	176.7	1.428	1.333	0.004	1.433	0.006	0	0	1.508	0.007	1.21	0.013	122.75	2.758	0	0	112.55	2.899	0	0	122.1	2.121	116.4	0.849	123.4	0.424	178.5	11.462	
130	140	-40	-30	1	135.2	0	-32.7	0	1.341	0	1.452	0	0	0	1.503	0	1.235	0	123.3	0	0	0	113.8	0	0	0	120	0	113.7	0	123	0	179.5	0	
130	140	-150	-140	1	130.9	0	-146.2	0	1.356	0	1.447	0	0	0	1.531	0	1.231	0	119.9	0	0	0	111.6	0	0	0	119.3	0	116.9	0	122.9	0	198.3	0	
130	140	0	10	1	130.6	0	9.6	0	1.337	0	1.459	0	0	0	1.499	0	1.228	0	121.4	0	0	0	114.8	0	0	0	118.6	0	116.3	0	124.4	0	176.2	0	
130	140	150	160	2	135.5	2.213	152.6	2.39	1.332	0.021	1.453	0.011	0	0	1.51	0.028	1.234	0.009	122.6	0.424	0	0	111.45	1.909	0	0	121.55	0.212	113.6	2.263	124.6	0.141	173	10.451	
130	140	-160	-150	1	130	0	-159.4	0	1.362	0	1.437	0	0	0	1.526	0	1.229	0	120.5	0	0	0	109.3	0	0	0	120.3	0	115.4	0	122.8	0	200.4	0	
130	140	140	150	2	137.8	2.652	146.2	1.061	1.325	0.023	1.453	0.013	0	0	1.518	0.005	1.237	0.006	121.8	0.99	0	0	112.25	7.425	0	0	121.45	0.636	116.9	2.121	122.7	0.424	178.9	12.891	
130	140	-110	-100	1	137	0	-105.6	0	1.342	0	1.456	0	0	0	1.522	0	1.236	0	124.2	0	0	0	109.2	0	0	0	120.2	0	113	0	123.3	0	183.5	0	
-140	-130	-170	-160	1	-130.5	0	-165.9	0	1.331	0	1.449	0	0	0	1.503	0	1.229	0	123.7	0	0	0	111.1	0	0	0	121.4	0	114.2	0	125	0	182.9	0	
-140	-130	-30	-20	1	-132.4	0	-22.7	0	1.35	0	1.452	0	0	0	1.514	0	1.247	0	120.8	0	0	0	115.4	0	0	0	118.5	0	115.4	0	124.2	0	183.5	0	
-140	-130	140	150	3	-137.1	1.938	146.9	2.099	1.317	0.008	1.459	0.003	0	0	1.509	0.015	1.233	0.014	121.467	0.513	0	0	109.967	0.462	0	0	121.267	0.961	116.167	1.464	123.067	1.358	176.9	4.925	
-140	-130	120	130	2	-133.3	1.669	125	5.827	1.335	0.008	1.443	0.003	0	0	1.518	0.004	1.223	0.023	122	2.546	0	0	108.8	1.838	0	0	120.75	1.344	115.6	1.98	123.95	0.919	183.1	0.856	
-140	-130	-150	-140	2	-134.6	5.346	-142.1	0.078	1.316	0.005	1.459	0.007	0	0	1.522	0.014	1.223	0.03	122.45	0.636	0	0	110.3	2.546	0	0	122.15	0.919	113.9	0.849	124.25	0.071	188.6	7.029	
-140	-130	20	30	1	-139.7	0	26.1	0	1.351	0	1.469	0	0	0	1.518	0	1.24	0	119.7	0	0	0	114.7	0	0	0	116.7	0	113.1	0	124.1	0	187.4	0	
-140	-130	150	160	4	-135.2	3.41	155.5	1.434	1.326	0.016	1.451	0.015	0	0	1.513	0.004	1.231	0.012	121.575	1.245	0	0	111.725	0.435	0	0	121.425	1.841	116.425	1.997	123.25	1.297	174.3	8.543	
-140	-130	-180	-170	3	-131.8	0.993	-175.6	3.787	1.339	0.014	1.45	0.008	0	0	1.514	0.017	1.231	0.004	122.233	0.709	0	0	111.767	2.219	0	0	121.3	1.044	116.4	1.513	123.367	1.097	182.2	3.567	
-140	-130	-20	-10	1	-138.7	0	-11.4	0	1.328	0	1.462	0	0	0	1.51	0	1.234	0	119.6	0	0	0	116.8	0	0	0	118.3	0	115.9	0	123.8	0	178.1	0	
-140	-130	160	170	5	-134.8	2.464	164.3	3.841	1.338	0.019	1.441	0.009	0	0	1.517	0.008	1.231	0.021	121.72	0.988	0	0	110.24	1.119	0	0	121.66	1.501	113.98	1.033	124.62	1.458	174.7	2.937	
-140	-130	30	40	1	-135.2	0	38.9	0	1.333	0	1.459	0	0	0	1.513	0	1.237	0	123.9	0	0	0	110.3	0	0	0	120.8	0	115	0	123.7	0	181.7	0	
-140	-130	-130	-120	1	-134	0	-124.3	0	1.351	0	1.456	0	0	0	1.532	0	1.239	0	121.9	0	0	0	110.9	0	0	0	118.7	0	115.7	0	122	0	171	0	
-140	-130	170	180	2	-136.3	3.111	174.6	3.168	1.324	0.006	1.448	0.019	0	0	1.518	0.022	1.225	0.001	121.3	0.424	0	0	112.55	0.778	0	0	121.7	0.283	117.35	1.344	122.3	1.131	175	10.303	
-140	-130	-160	-150	1	-134	0	-153.1	0	1.346	0	1.442	0	0	0	1.514	0	1.251	0	121.4	0	0	0	111.4	0	0	0	120.7	0	117.9	0	123.9	0	185.1	0	
60	70	-120	-110	1	62.2	0	-119.8	0	1.305	0	1.445	0	0	0	1.51	0	1.266	0	120	0	0	0	113.2	0	0	0	122.1	0	116.9	0	123.4	0	180.1	0	
60	70	20	30	21	67.7	2.736	25.9	2.624	1.33	0.016	1.452	0.015	0	0	1.512	0.013	1.233	0.014	121.119	1.767	0	0	113.662	1.313	0	0	119.562	1.204	117.6	1.558	122.043	1.373	182.3	4.108	
60	70	30	40	11	65.8	2.251	34.7	3.055	1.328	0.011	1.455	0.016	0	0	1.516	0.009	1.236	0.01	121.091	2.496	0	0	114.091	2.442	0	0	119.9	1.261	117.764	2.125	121.482	1.243	183.6	4.041	
60	70	-140	-130	16	63.1	2.551	-132.7	2.043	1.333	0.015	1.454	0.017	0	0	1.517	0.014	1.238	0.009	119.756	1.471	0	0	110.706	2.057	0	0	121.594	1.538	116.994	2.111	122.006	0.826	181.4	4.518	
60	70	-150	-140	4	65.1	3.163	-147.7	1.372	1.332	0.015	1.448	0.014	0	0	1.513	0.006	1.241	0.007	120.95	0.569	0	0	111.675	2.142	0	0	122.85	1.977	115.875	1.758	122.4	1.294	182.5	10.088	
60	70	-160	-150	9	64	1.791	-155.7	3.626	1.33	0.014	1.436	0.021	0	0	1.53	0.02	1.237	0.012	118.778	4.667	0	0	111.667	2.832	0	0	121.944	0.846	117.411	3.714	122.333	1.852	185.6	6.46	
60	70	-170	-160	4	66.5	2.809	-164.3	2.92	1.324	0.028	1.458	0.034	0	0	1.519	0.018	1.226	0.017	120.275	3.605	0	0	112.2	3.9	0	0	122.95	1.377	115.9	1.334	123.325	3.295	186.5	3.975	
60	70	10	20	6	67.1	1.621	14.6	2.27	1.33	0.011	1.453	0.011	0	0	1.496	0.019	1.229	0.016	121.483	2.077	0	0	116.217	2.206	0	0	120.767	1.082	119.3	1.2	121.7	1.058	182	3.524	
60	70	-180	-170	4	68.3	1.344	-170.7	0.568	1.329	0.004	1.444	0.014	0	0	1.53	0.011	1.218	0.003	121.425	1.176	0	0	111.175	1.403	0	0	123.5	0.993	118.3	0.956	122.65	0.635	177.7	2.863	
60	70	40	50	2	65.6	2.227	42.7	3.755	1.341	0.012	1.464	0.001	0	0	1.523	0.005	1.244	0.008	118.65	1.485	0	0	113.2	0.283	0	0	119.6	0.141	117.5	0.141	122.4	1.414	176.7	9.574	
60	70	170	180	3	68.2	1.121	177.2	3.6	1.322	0.017	1.461	0.017	0	0	1.518	0.003	1.235	0.016	121.933	0.666	0	0	111.3	0.265	0	0	122.567	1.193	117	1.127	122.533	0.85	177.3	8.792	
60	70	-130	-120	3	61.9	1.629	-127.4	2.182	1.315	0.023	1.45	0.022	0	0	1.523	0.02	1.227	0.019	120.933	3.156	0	0	109.2	0.866	0	0	120.367	0.635	118.633	0.551	121.367	1.242	179.4	3.172	
60	70	0	10	1	69.8	0	4.3	0	1.306	0	1.45	0	0	0	1.519	0	1.235	0	122.2	0	0	0	114.7	0	0	0	118.7	0	118.4	0	119.9	0	182	0	
-170	-160	170	180	9	-165.3	2.995	175.9	2.427	1.332	0.018	1.453	0.012	0	0	1.514	0.008	1.234	0.01	121.422	3.017	0	0	110.144	2.227	0	0	121.433	1.226	117.378	2.322	121.378	2.282	176.3	7.014	
-170	-160	160	170	7	-164.8	3.112	164	4.112	1.33	0.013	1.447	0.008	0	0	1.508	0.012	1.237	0.015	121.043	1.524	0	0	111.329	1.216	0	0	121.571	1.537	116.871	2.094	121.886	0.903	176.8	3.276	
-170	-160	150	160	4	-165.2	3.716	155.9	3.935	1.334	0.014	1.442	0.011	0	0	1.507	0.008	1.233	0.004	122	0.876	0	0	111	0.891	0	0	121.325	0.695	116.9	1.838	121.75	0.794	178.8	2.149	
-170	-160	120	130	1	-160.5	0	121.7	0	1.324	0	1.457	0	0	0	1.506	0	1.227	0	122.8	0	0	0	109.6	0	0	0	120.4	0	119.2	0	121.5	0	184.5	0	
-170	-160	-160	-150	3	-163.8	5.329	-153.4	3.518	1.315	0.023	1.444	0.007	0	0	1.503	0.035	1.236	0.008	120.567	0.404	0	0	112.933	2.754	0	0	122.367	1.589	116.733	1.793	121.6	0.872	187	2.648	
-170	-160	-180	-170	2	-166.7	1.846	-174.7	3.932	1.329	0.014	1.444	0.005	0	0	1.517	0.008	1.238	0.002	120.6	0.566	0	0	110.15	0.919	0	0	121.3	0	115.2	0.141	123.2	0.707	181.4	0.955	
-170	-160	140	150	1	-162.5	0	145.1	0	1.337	0	1.446	0	0	0	1.509	0	1.225	0	120.1	0	0	0	111.7	0	0	0	120.4	0	118.7	0	121.3	0	176	0	
-170	-160	-150	-140	1	-165.1	0	-145.1	0	1.314	0	1.498	0	0	0	1.516	0	1.236	0	118	0	0	0	109.6	0	0	0	119.9	0	111.9	0	125	0	183	0	
-170	-160	-170	-160	7	-166.5	2.915	-165.5	2.219	1.329	0.011	1.437	0.014	0	0	1.516	0.01	1.23	0.015	121.271	1.973	0	0	111.829	0.981	0	0	120.729	0.559	116	1.387	122.214	1.079	185.6	4.957	
-90	-80	0	10	12	-85.8	2.495	2.9	2.033	1.328	0.015	1.444	0.017	0	0	1.506	0.014	1.235	0.011	123.183	3.91	0	0	115.725	2.057	0	0	119.642	2.333	117.833	2.046	122.767	1.668	179.6	4.155	
-90	-80	-170	-160	7	-86.3	2.378	-164.1	2.126	1.333	0.013	1.449	0.011	0	0	1.516	0.009	1.231	0.009	121.686	2.104	0	0	112.629	1.831	0	0	122.129	0.799	116.114	1.355	122.5	1.927	187	9.526	
-90	-80	-160	-150	4	-85.2	1.392	-157.6	0.586	1.328	0.034	1.451	0.009	0	0	1.509	0.022	1.231	0.014	122.5	1.146	0	0	113.05	2.769	0	0	121.525	1.786	115.925	0.83	123.075	0.732	188.4	2.767	
-90	-80	-180	-170	6	-84.7	3.254	-172.3	2.019	1.333	0.013	1.444	0.006	0	0	1.516	0.015	1.24	0.004	121.7	1.133	0	0	112.717	1.261	0	0	122.633	1.021	116.867	1.464	122.65	1.768	183.6	5.281	
-90	-80	160	170	7	-83.1	1.554	165.6	4.011	1.34	0.048	1.448	0.01	0	0	1.528	0.034	1.227	0.02	120.357	1.839	0	0	113.429	0.842	0	0	120.786	3.361	114.271	3.51	123.329	1.833	174.1	5.405	
-90	-80	-10	0	11	-85	3.239	-4.4	2.851	1.335	0.015	1.453	0.012	0	0	1.51	0.023	1.234	0.017	121.064	1.591	0	0	116.155	1.404	0	0	120.145	2.095	116.255	1.359	122.973	1.236	180.1	4.451	
-90	-80	170	180	7	-84.2	3.004	173.9	2.16	1.34	0.009	1.45	0.013	0	0	1.504	0.015	1.226	0.012	121.186	1.024	0	0	113.014	1.613	0	0	122.729	1.293	114.971	1.829	122.986	0.956	182.2	5.57	
-90	-80	-150	-140	2	-81.3	1.174	-148.9	1.075	1.341	0.004	1.457	0.006	0	0	1.514	0.011	1.246	0.019	122.45	1.202	0	0	113.75	1.626	0	0	121.45	0.495	114.75	0.778	123.55	0.212	192	1.039	
-90	-80	20	30	1	-84.4	0	29.2	0	1.345	0	1.441	0	0	0	1.527	0	1.235	0	124.3	0	0	0	115.6	0	0	0	120.2	0	114.1	0	123.8	0	163.5	0	
-90	-80	-30	-20	1	-80.5	0	-22.1	0	1.329	0	1.455	0	0	0	1.503	0	1.239	0	122.3	0	0	0	114.9	0	0	0	119.7	0	116.9	0	122.9	0	191.6	0	
-90	-80	150	160	4	-83.8	3.301	155.1	3.135	1.332	0.015	1.446	0.032	0	0	1.512	0.012	1.238	0.017	120.6	1.534	0	0	112.75	0.686	0	0	121.375	0.802	114.75	1.063	123.45	1.529	179.1	3.745	
-90	-80	140	150	1	-80	0	142.3	0	1.323	0	1.505	0	0	0	1.532	0	1.225	0	120.9	0	0	0	109	0	0	0	123.5	0	114.1	0	123.6	0	178.2	0	
-90	-80	-80	-70	2	-85	1.612	-74.4	5.904	1.338	0.002	1.448	0	0	0	1.543	0.014	1.229	0.006	121.05	2.051	0	0	111.2	0.141	0	0	121.4	0.707	116.6	1.273	122.65	1.909	176.2	5.381	
-90	-80	-20	-10	2	-85.1	5.593	-13.7	4.9	1.331	0.031	1.45	0.013	0	0	1.51	0.015	1.222	0.003	121.1	4.101	0	0	115.3	0.283	0	0	119.5	0.283	115.6	1.556	123.75	0.354	183.2	0.813	
-90	-80	60	70	1	-84.9	0	63	0	1.319	0	1.446	0	0	0	1.523	0	1.23	0	121	0	0	0	111.7	0	0	0	121.7	0	115.9	0	123.7	0	186	0	
-90	-80	100	110	1	-86.1	0	104.7	0	1.341	0	1.457	0	0	0	1.541	0	1.235	0	121.4	0	0	0	108.4	0	0	0	117.5	0	118.3	0	121.9	0	191.7	0	
-90	-80	110	120	1	-86.6	0	112.6	0	1.329	0	1.444	0	0	0	1.513	0	1.223	0	121.7	0	0	0	111.7	0	0	0	121.6	0	119.6	0	121.9	0	182.2	0	
-90	-80	130	140	1	-86.3	0	131.9	0	1.327	0	1.449	0	0	0	1.518	0	1.228	0	121.9	0	0	0	110.2	0	0	0	120.4	0	115.8	0	123.4	0	184.1	0	
-90	-80	120	130	1	-88.9	0	127.6	0	1.337	0	1.437	0	0	0	1.498	0	1.234	0	122.3	0	0	0	113.8	0	0	0	120	0	115.4	0	120.9	0	182.1	0	
50	60	30	40	5	55.9	0.752	34.8	3.408	1.333	0.009	1.456	0.018	0	0	1.504	0.008	1.234	0.014	119.78	1.121	0	0	113.52	1.434	0	0	120.62	1.165	116.86	1.115	122.32	0.356	181.8	2.15	
50	60	-130	-120	5	55.3	3.027	-127.1	1.772	1.327	0.014	1.459	0.016	0	0	1.511	0.018	1.239	0.011	120.76	0.713	0	0	110.62	1.58	0	0	122.02	1.715	117.98	1.335	121.74	0.594	182.1	2.817	
50	60	40	50	3	56.1	2.673	45.5	4.983	1.317	0.008	1.461	0.017	0	0	1.516	0.008	1.246	0.015	119.733	1.387	0	0	113.5	1.652	0	0	121.067	1.922	119.133	1.617	121.267	1.234	183.9	8.09	
50	60	-150	-140	9	56.2	2.874	-143.6	3.428	1.33	0.008	1.455	0.02	0	0	1.511	0.007	1.237	0.021	120.067	1.349	0	0	112.078	1.186	0	0	121.456	1.101	117.733	1.554	121.856	0.914	183.4	3.532	
50	60	-140	-130	17	55.6	2.256	-134.8	2.881	1.329	0.013	1.452	0.01	0	0	1.512	0.018	1.235	0.015	119.824	1.524	0	0	111.953	1.792	0	0	121.3	1.112	117.671	1.507	122.229	1.141	180.7	3.394	
50	60	-160	-150	2	57	0.417	-152.2	1.739	1.314	0.018	1.429	0.043	0	0	1.51	0.004	1.229	0.004	126.75	7.849	0	0	110.6	1.98	0	0	125.2	2.121	115.3	0.849	121.65	2.192	180.3	2.758	
50	60	20	30	2	59	0.757	26.7	1.52	1.322	0.026	1.444	0.003	0	0	1.516	0.015	1.237	0	120.95	1.626	0	0	113.45	0.071	0	0	120.25	2.758	116.45	1.626	121.95	0.919	185.6	1.817	
50	60	50	60	1	59.7	0	53.2	0	1.329	0	1.457	0	0	0	1.519	0	1.227	0	121.2	0	0	0	109.3	0	0	0	122	0	117.8	0	121.7	0	190.3	0	
140	150	-160	-150	4	144.9	1.445	-154.7	4.755	1.317	0.013	1.451	0.012	0	0	1.519	0.005	1.233	0.022	121.7	1.324	0	0	110.9	1.122	0	0	121.325	0.763	116.325	1.544	122.575	0.789	187.5	5.015	
140	150	110	120	2	148.1	0.863	117.5	0.99	1.322	0.004	1.467	0.011	0	0	1.509	0.007	1.229	0.004	121.2	0.566	0	0	108.3	2.97	0	0	120.25	4.313	115	3.253	121.25	1.061	182.7	4.9	
140	150	-170	-160	4	144.1	2.357	-164	3.24	1.327	0.018	1.442	0.008	0	0	1.514	0.016	1.225	0.01	122.375	1.578	0	0	111.25	1.567	0	0	120.4	1.992	116.825	1.668	123.2	1.249	181.9	4.617	
140	150	170	180	4	146.4	3.572	177.1	2.325	1.325	0.012	1.46	0.011	0	0	1.528	0.015	1.215	0.013	120.675	2.301	0	0	110.175	0.727	0	0	121.775	0.866	116.525	1.638	123.025	0.9	180	4.485	
140	150	160	170	1	144.5	0	164.5	0	1.315	0	1.456	0	0	0	1.513	0	1.239	0	123.4	0	0	0	110.8	0	0	0	122.2	0	116.1	0	121.6	0	184.3	0	
140	150	-140	-130	1	144.2	0	-131.9	0	1.337	0	1.443	0	0	0	1.527	0	1.228	0	121.2	0	0	0	111.9	0	0	0	120.5	0	113.9	0	123.8	0	187.5	0	
140	150	-30	-20	1	142.7	0	-29.5	0	1.342	0	1.427	0	0	0	1.523	0	1.22	0	121.2	0	0	0	115.1	0	0	0	120.6	0	114.9	0	122.4	0	177.9	0	
140	150	-180	-170	2	145	3.026	-175.4	4.83	1.309	0.035	1.459	0.001	0	0	1.529	0.029	1.22	0.01	121.95	0.636	0	0	110.5	1.838	0	0	122.95	0.636	116.55	1.626	122.65	0.212	181.7	1.952	
140	150	-20	-10	1	147	0	-17.2	0	1.336	0	1.451	0	0	0	1.509	0	1.231	0	120.7	0	0	0	114.6	0	0	0	118.2	0	118.3	0	123.5	0	183.3	0	
140	150	150	160	3	146.1	4.551	153.9	1.861	1.316	0.02	1.451	0.016	0	0	1.519	0.019	1.218	0.023	123.667	2.06	0	0	109.6	1.217	0	0	123.2	2.425	118.3	3.439	121.567	3.443	177	1.503	
-120	-110	140	150	3	-112.7	2.45	142.9	1.14	1.326	0.015	1.462	0.017	0	0	1.517	0.01	1.24	0.021	122.367	0.551	0	0	109.4	2.261	0	0	120.333	1.365	115.6	1.664	123.467	0.611	179	4.73	
-120	-110	-140	-130	1	-111.1	0	-131	0	1.319	0	1.462	0	0	0	1.5	0	1.247	0	123.9	0	0	0	110.1	0	0	0	119.6	0	116.9	0	122.2	0	175.1	0	
-120	-110	150	160	1	-119.6	0	154.7	0	1.337	0	1.454	0	0	0	1.531	0	1.236	0	122.4	0	0	0	110	0	0	0	120.4	0	114.8	0	123.9	0	182.1	0	
-120	-110	-20	-10	1	-117.6	0	-10.4	0	1.302	0	1.452	0	0	0	1.502	0	1.237	0	122.2	0	0	0	117.5	0	0	0	119.9	0	117.8	0	122.9	0	195.1	0	
-120	-110	0	10	1	-110.1	0	2.5	0	1.35	0	1.478	0	0	0	1.513	0	1.234	0	118.2	0	0	0	112.4	0	0	0	120.8	0	112.3	0	125.7	0	188.1	0	
-120	-110	-170	-160	1	-117.1	0	-169.8	0	1.314	0	1.437	0	0	0	1.497	0	1.235	0	124.7	0	0	0	113.7	0	0	0	121.3	0	119.6	0	122	0	191.6	0	
-120	-110	170	180	5	-116.1	2.829	173.2	2.638	1.333	0.006	1.449	0.011	0	0	1.522	0.012	1.235	0.011	122.56	1.193	0	0	111.86	1.853	0	0	121.8	0.815	115.62	0.239	123.38	0.996	177.3	4.071	
-120	-110	130	140	1	-110.7	0	134.5	0	1.337	0	1.45	0	0	0	1.535	0	1.239	0	123.5	0	0	0	111.7	0	0	0	119.7	0	115	0	123.2	0	186.1	0	
-120	-110	160	170	1	-119	0	169.3	0	1.35	0	1.447	0	0	0	1.528	0	1.26	0	122.9	0	0	0	109.9	0	0	0	121	0	114.3	0	123.1	0	178.1	0	
-120	-110	-40	-30	1	-115	0	-33.6	0	1.363	0	1.458	0	0	0	1.525	0	1.265	0	126.3	0	0	0	116	0	0	0	119.5	0	112.6	0	126.3	0	186.1	0	
-120	-110	10	20	1	-115.5	0	15.8	0	1.329	0	1.439	0	0	0	1.513	0	1.237	0	121.6	0	0	0	116.6	0	0	0	117.4	0	118.5	0	122.5	0	179	0	
-120	-110	-160	-150	1	-111.8	0	-153.6	0	1.352	0	1.412	0	0	0	1.501	0	1.246	0	123.2	0	0	0	113.8	0	0	0	122.4	0	118	0	121.6	0	183	0	
-120	-110	-180	-170	1	-113.4	0	-179.4	0	1.344	0	1.443	0	0	0	1.52	0	1.229	0	121.8	0	0	0	115	0	0	0	122.7	0	114.9	0	122.4	0	187	0	
-100	-90	0	10	8	-94.6	2.157	4.7	3.79	1.338	0.013	1.446	0.013	0	0	1.517	0.014	1.239	0.01	122.513	1.288	0	0	114.95	1.255	0	0	118.713	1.052	117.913	1.036	122.85	1.247	180.9	5.432	
-100	-90	140	150	7	-94.9	3.114	146	3.737	1.329	0.011	1.449	0.01	0	0	1.522	0.009	1.223	0.02	121.886	0.662	0	0	111.871	2.075	0	0	120.957	0.408	116.243	1.152	122.843	1.27	177.1	5.144	
-100	-90	-180	-170	3	-95.9	2.408	-177.9	1.391	1.342	0.012	1.445	0.01	0	0	1.529	0.005	1.225	0.012	121.867	0.702	0	0	111.7	0.985	0	0	122.067	0.635	114.833	0.723	123.833	0.551	180.3	8.728	
-100	-90	-160	-150	2	-94	2.058	-156	2.546	1.322	0.008	1.449	0.038	0	0	1.512	0.023	1.237	0.018	123.3	1.556	0	0	112	2.263	0	0	121.1	0.283	117.6	1.556	122.35	0.495	185.2	4.667	
-100	-90	20	30	2	-92.9	0.502	25.9	2.934	1.341	0.027	1.447	0.001	0	0	1.518	0.004	1.232	0.013	124.3	2.404	0	0	116.6	1.838	0	0	122.5	1.838	116.65	0.354	124.2	0.99	169.9	8.917	
-100	-90	-170	-160	2	-92.5	0.021	-169.1	1.117	1.332	0.006	1.454	0.004	0	0	1.525	0.006	1.233	0.009	123.2	0.141	0	0	111.75	0.071	0	0	122	0.283	116.1	2.121	124.15	0.778	188.2	11.802	
-100	-90	170	180	6	-95.4	2.651	176	2.503	1.332	0.01	1.443	0.012	0	0	1.528	0.014	1.235	0.014	122.583	1.187	0	0	112.717	1.977	0	0	122.317	0.7	115.983	0.952	122.9	1.137	181.3	6.37	
-100	-90	150	160	2	-98.3	0.679	152.7	0.955	1.323	0.025	1.441	0.001	0	0	1.514	0.008	1.228	0.008	123.15	2.475	0	0	114.85	1.909	0	0	123.05	0.636	116.8	0.849	124.2	1.98	174.5	0.163	
-100	-90	130	140	2	-96.4	1.718	133.8	2.821	1.329	0.001	1.449	0.001	0	0	1.522	0.001	1.223	0.003	121.4	0.707	0	0	111.55	1.626	0	0	120.8	1.131	117.15	0.071	122.85	0.354	177	0.24	
-100	-90	10	20	1	-91.7	0	13.5	0	1.326	0	1.438	0	0	0	1.519	0	1.252	0	123.9	0	0	0	114.6	0	0	0	117.6	0	116.4	0	122.4	0	178.3	0	
-100	-90	120	130	2	-92.7	0.354	125.3	5.424	1.332	0.002	1.449	0.021	0	0	1.504	0.015	1.247	0.006	121.4	1.556	0	0	112.2	4.667	0	0	120.1	1.131	116.4	0.566	122.85	0.071	176.7	2.772	
-100	-90	90	100	1	-90.5	0	92.7	0	1.308	0	1.479	0	0	0	1.515	0	1.202	0	120.9	0	0	0	108.6	0	0	0	119.5	0	113.8	0	125.4	0	184.5	0	
-100	-90	-150	-140	2	-93.6	4.115	-145.9	2.029	1.312	0.007	1.459	0.017	0	0	1.508	0.008	1.233	0.02	122.65	0.636	0	0	113.15	0.212	0	0	121.8	0.424	118.15	0.778	123.05	0.354	186.2	2.574	
