PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	Color	X	Y	XLen	YLen	XBin	YBin	
-170	-160	170	180	2	-168	0.94	177.4	0.877	1.323	0.004	1.462	0.008	1.544	0.004	1.524	0.016	1.252	0.027	122.25	0.919	111.3	0.566	107.4	1.556	113.6	0.99	120.15	0.354	115.45	0.636	124.35	1.626	178.2	8.068	-3	-170	170	10	10	-17	17	
-100	-90	120	130	4	-95	2.133	125.1	2.116	1.329	0.017	1.463	0.01	1.536	0.008	1.524	0.007	1.24	0.019	121.85	0.819	110.275	1.682	108.325	0.746	110.575	0.978	118.95	0.889	115.775	1.22	123.725	1.014	179.8	0.966	-2	-100	120	10	10	-10	12	
-100	-90	140	150	7	-92.7	2.423	146	2.245	1.384	0.122	1.457	0.013	1.524	0.013	1.53	0.011	1.229	0.013	117.7	12.274	110.443	1.465	110.357	0.875	108.557	1.388	120.5	0.535	114.571	8.148	124.2	6.396	178.6	5.991	0	-100	140	10	10	-10	14	
-100	-90	130	140	3	-93.6	2.161	135	4.246	1.32	0.011	1.47	0.012	1.519	0.02	1.526	0.031	1.243	0.029	121.533	2.212	110.933	2.608	110.2	1.442	108.033	1.762	119.967	0.416	116.9	1.044	123.167	1.528	170.4	3.259	0	-100	130	10	10	-10	13	
-100	-90	110	120	14	-94.8	3.7	114.4	2.812	1.33	0.013	1.455	0.012	1.525	0.015	1.523	0.009	1.244	0.014	122.7	1.451	111.2	1.27	107.757	1.864	110.107	1.583	118.943	0.858	117.271	1.765	122.393	1.091	183.1	3.398	-2	-100	110	10	10	-10	11	
-100	-90	100	110	6	-94.3	2.582	106.9	2.322	1.338	0.018	1.458	0.013	1.533	0.021	1.523	0.014	1.242	0.014	122.75	1.703	111.15	0.729	106.433	1.226	111.65	0.86	119.067	0.619	115.65	2.034	122.6	1.164	193.5	5.323	-4	-100	100	10	10	-10	10	
-100	-90	160	170	6	-94.1	4.291	165.4	1.879	1.321	0.015	1.451	0.008	1.279	0.626	1.517	0.013	1.233	0.005	123.5	1.391	91.817	44.984	110.067	1.039	91.717	44.957	121.417	0.685	116.667	1.141	123.05	1.027	176.8	5.83	0	-100	160	10	10	-10	16	
-100	-90	150	160	6	-95.5	3.854	155.1	2.197	1.328	0.01	1.443	0.019	1.538	0.015	1.517	0.019	1.234	0.013	122.117	1.849	109.833	0.903	110.183	1.546	108.183	2.152	120.1	1.428	116.733	1.649	122.733	0.833	176.5	4.377	0	-100	150	10	10	-10	15	
-100	-90	-170	-160	1	-94.8	0	-162.4	0	1.341	0	1.438	0	0	0	1.533	0	1.21	0	121.1	0	0	0	111.1	0	0	0	120.5	0	115.4	0	123.3	0	184.7	0	1	-100	-170	10	10	-10	-17	
-100	-90	-180	-170	1	-91.5	0	-179.3	0	1.33	0	1.437	0	0	0	1.534	0	1.221	0	121.4	0	0	0	111.6	0	0	0	122.4	0	118.4	0	124	0	191.3	0	2	-100	-180	10	10	-10	-18	
-110	-100	160	170	6	-105.2	2.236	164.7	2.771	1.311	0.019	1.453	0.018	1.528	0.016	1.523	0.017	1.235	0.01	124.05	2.061	109.2	1.243	111.1	1.591	109.917	1.169	121.233	0.88	116.567	3.077	123.917	2.414	179.2	3.325	1	-110	160	10	10	-11	16	
-110	-100	120	130	10	-103.5	2.154	124.9	1.937	1.328	0.009	1.459	0.017	1.539	0.015	1.517	0.012	1.241	0.01	122.74	1.4	110.34	1.609	108.34	1.724	110.34	1.237	119.49	1.509	116.26	1.987	123.44	1.225	177.4	5.135	-2	-110	120	10	10	-11	12	
-110	-100	90	100	4	-104.9	3.598	94.9	2.46	1.327	0.014	1.452	0.014	1.529	0.005	1.529	0.023	1.235	0.014	123.925	2.79	110.15	2.249	108.6	2.382	110.575	0.64	120.325	1.001	116.5	2.605	122.8	1.499	189	3.773	-1	-110	90	10	10	-11	9	
-110	-100	-120	-110	1	-108.6	0	-118.3	0	1.313	0	1.458	0	0	0	1.538	0	1.204	0	122.9	0	0	0	112.3	0	0	0	120	0	116	0	123	0	180.3	0	2	-110	-120	10	10	-11	-12	
-110	-100	100	110	7	-105.1	3.898	106.4	1.951	1.332	0.019	1.454	0.01	1.535	0.013	1.521	0.009	1.241	0.015	121.457	2.072	110.271	1.477	109.043	1.879	110.4	1.226	119.586	0.501	115.629	2.093	124.014	1.129	182.4	2.326	-1	-110	100	10	10	-11	10	
-110	-100	110	120	3	-102.2	1.099	115.7	3.93	1.322	0.017	1.457	0.015	1.523	0.005	1.519	0.009	1.232	0.016	121.767	1.823	109.967	2.757	108.767	1.45	110.867	1.872	119.1	1.044	116.967	1.206	122.167	0.115	181.7	3.818	-1	-110	110	10	10	-11	11	
-110	-100	130	140	3	-106.7	0.312	134.2	4.593	1.325	0.01	1.461	0.015	1.535	0.005	1.504	0.011	1.234	0.013	122.733	0.651	109.267	1.674	111.667	2.301	110.133	1.332	119.733	0.153	117.433	1.365	122.367	1.656	180.2	10.652	2	-110	130	10	10	-11	13	
-110	-100	140	150	3	-104.8	4.064	145.7	4.698	1.334	0.017	1.451	0.006	1.536	0.01	1.53	0.004	1.234	0.019	122.433	2.108	110.033	0.723	109.767	0.058	108.867	1.25	120.1	0.265	116.033	1.793	123.3	0.458	178	1.734	-0	-110	140	10	10	-11	14	
-110	-100	150	160	6	-106	2.749	154	1.506	1.328	0.011	1.458	0.01	1.533	0.014	1.521	0.01	1.237	0.011	122.667	1.404	110.8	2.558	110.55	1.945	108.517	2.212	121.05	1.832	117.267	1.645	122.183	1.08	175.1	3.347	1	-110	150	10	10	-11	15	
90	100	170	180	2	94.1	3.359	174.8	5.975	1.332	0.007	1.448	0.001	0	0	1.526	0.006	1.232	0.012	120.7	1.838	0	0	110.8	0.99	0	0	122.95	2.899	119.8	3.536	121.2	1.556	186.6	0.191	1	90	170	10	10	9	17	
90	100	-180	-170	1	95.8	0	-170.7	0	1.31	0	1.439	0	0	0	1.524	0	1.23	0	123.1	0	0	0	112	0	0	0	122.2	0	114	0	123.5	0	183.3	0	2	90	-180	10	10	9	-18	
-120	-110	100	110	6	-115.8	3.367	104.8	3.551	1.323	0.018	1.468	0.014	1.534	0.01	1.519	0.019	1.25	0.006	122.317	1.267	109.9	1.756	108.7	2.028	110.15	1.452	119.8	0.982	116.217	2.337	123.267	1.488	179.8	2.477	-1	-120	100	10	10	-12	10	
-120	-110	130	140	4	-117.7	1.567	135.7	3.409	1.328	0.001	1.443	0.027	1.556	0.044	1.522	0.013	1.234	0.009	123.75	1.261	110.9	2.015	110.475	1.826	108.175	1.25	119.325	0.499	117.3	2.428	122.45	1.353	180.2	9.191	0	-120	130	10	10	-12	13	
-120	-110	110	120	9	-113.8	3.445	115.5	2.328	1.331	0.015	1.457	0.013	1.53	0.016	1.528	0.009	1.238	0.009	123.533	2.436	111.211	2.257	108.622	1.678	110.522	1.351	119.8	1.448	116.489	1.28	123.111	1.75	179	5.131	-1	-120	110	10	10	-12	11	
-120	-110	120	130	3	-117.6	1.718	128.9	1.318	1.325	0.018	1.453	0.006	1.534	0.005	1.52	0.016	1.235	0.013	122.8	1.2	110.233	1.724	108.667	1.893	109.133	1.026	119.633	0.643	115.267	1.193	123.7	0.265	176.6	4.044	-1	-120	120	10	10	-12	12	
-120	-110	90	100	4	-115.6	0.938	95	1.087	1.335	0.013	1.467	0.006	1.529	0.019	1.524	0.007	1.247	0.012	122.35	0.191	109.65	1.786	109.325	2.997	110.65	0.465	119.725	1.452	116.325	1.292	123.525	0.885	180.1	2.729	-1	-120	90	10	10	-12	9	
-120	-110	80	90	1	-118.8	0	88	0	1.331	0	1.457	0	1.55	0	1.526	0	1.233	0	122.8	0	109.8	0	110.7	0	109.4	0	122.4	0	114.4	0	123.2	0	181.5	0	1	-120	80	10	10	-12	8	
-120	-110	140	150	6	-113.5	2.228	145.8	1.822	1.34	0.024	1.454	0.029	1.528	0.005	1.534	0.018	1.235	0.014	120.867	4.616	112.083	3.178	109.733	1.198	108.733	1.499	120.067	1.773	116.6	3.041	122.883	2.855	178.6	4.677	-0	-120	140	10	10	-12	14	
-120	-110	150	160	5	-113.7	4.132	158	0.814	1.327	0.009	1.451	0.013	1.541	0.014	1.524	0.014	1.246	0.005	123.52	0.722	110.1	1.814	109.86	1.692	109.12	2.67	120.42	0.661	116.56	1.479	123.48	1.337	175	6.299	-0	-120	150	10	10	-12	15	
-120	-110	170	180	1	-114.7	0	173.1	0	1.334	0	1.433	0	0	0	1.524	0	1.212	0	124.3	0	0	0	111.1	0	0	0	123.5	0	120.5	0	121.6	0	178.1	0	1	-120	170	10	10	-12	17	
-120	-110	-170	-160	1	-116.1	0	-169.6	0	1.323	0	1.417	0	0	0	1.501	0	1.239	0	124.2	0	0	0	116.4	0	0	0	121.2	0	117.5	0	121.9	0	195.1	0	6	-120	-170	10	10	-12	-17	
60	70	80	90	1	65.7	0	80.7	0	1.352	0	1.471	0	1.524	0	1.515	0	1.253	0	125.9	0	112.7	0	109	0	110.3	0	122.5	0	113.5	0	124.4	0	185.9	0	-1	60	80	10	10	6	8	
60	70	60	70	1	68.6	0	64.4	0	1.362	0	1.466	0	1.549	0	1.517	0	1.235	0	120.9	0	114	0	113.4	0	111.8	0	123.9	0	113.2	0	124.3	0	168.7	0	3	60	60	10	10	6	6	
-50	-40	-50	-40	5	-45.7	2.807	-49.4	0.785	1.336	0.012	1.467	0.014	1.535	0.008	1.527	0.007	1.235	0.007	122.42	1.352	109.98	3.149	114.06	1.692	110.92	3.033	118.28	0.909	116.48	2.463	122.4	0.731	184.6	2.249	4	-50	-50	10	10	-5	-5	
-50	-40	130	140	2	-48.9	0.912	138.2	0.184	1.325	0.001	1.464	0.018	1.537	0.001	1.505	0.016	1.237	0.011	121	0.141	106.8	4.667	109.65	0.495	111.8	1.838	119.95	0.071	117.8	1.273	122.1	1.131	183.7	5.947	-0	-50	130	10	10	-5	13	
-50	-40	110	120	1	-47.9	0	116.4	0	1.341	0	1.46	0	1.528	0	1.538	0	1.232	0	124.4	0	108	0	110.6	0	109.9	0	120.6	0	113.7	0	121.7	0	185.8	0	1	-50	110	10	10	-5	11	
-50	-40	120	130	1	-48.3	0	126.5	0	1.324	0	1.462	0	1.531	0	1.53	0	1.241	0	122.3	0	111.6	0	109.5	0	109.8	0	120.4	0	114.8	0	122.7	0	179	0	-1	-50	120	10	10	-5	12	
-50	-40	-60	-50	1	-46.4	0	-52.5	0	1.341	0	1.459	0	1.536	0	1.54	0	1.238	0	120	0	110.9	0	113.6	0	113.1	0	119.3	0	118.6	0	123.5	0	185.3	0	4	-50	-60	10	10	-5	-6	
30	40	60	70	2	34.8	1.004	63.6	2.326	1.346	0.002	1.464	0.009	1.536	0.011	1.543	0.018	1.239	0.004	126.3	0.707	112.3	0.849	111.45	1.909	111.35	0.636	120.85	0.495	117.7	0.566	122.8	0.141	199.8	3.507	1	30	60	10	10	3	6	
-40	-30	-60	-50	1	-39.4	0	-58.6	0	1.349	0	1.447	0	0	0	1.515	0	1.236	0	120.3	0	0	0	115.8	0	0	0	121.3	0	115.3	0	123.9	0	186.5	0	6	-40	-60	10	10	-4	-6	
50	60	50	60	2	54.3	5.763	57	3.012	1.323	0.004	1.46	0.013	1.526	0.001	1.532	0.009	1.237	0.001	122	0.141	111.6	3.818	112.65	3.748	110.3	2.121	121.1	0.141	115.2	2.263	123.7	2.546	186.5	13.407	3	50	50	10	10	5	5	
50	60	-130	-120	1	58	0	-129.1	0	1.336	0	1.417	0	0	0	1.462	0	1.273	0	119.7	0	0	0	111.9	0	0	0	118.8	0	115.6	0	122.4	0	180.5	0	2	50	-130	10	10	5	-13	
50	60	-150	-140	1	58.1	0	-146.5	0	1.345	0	1.424	0	0	0	1.504	0	1.225	0	119.6	0	0	0	111.8	0	0	0	122.6	0	117.1	0	123.1	0	177.1	0	2	50	-150	10	10	5	-15	
50	60	60	70	1	51.9	0	63.5	0	1.336	0	1.455	0	1.524	0	1.525	0	1.236	0	121.9	0	111.1	0	114.2	0	111.2	0	121.2	0	116.6	0	121.5	0	177.9	0	4	50	60	10	10	5	6	
40	50	50	60	3	44.9	2.106	56.5	3.761	1.322	0.01	1.462	0.011	1.515	0.009	1.533	0.008	1.231	0.008	123.667	2.136	111.667	1.069	110.9	2.869	111.533	0.351	119.567	0.681	117.767	0.115	122.3	0.52	179.1	4.016	1	40	50	10	10	4	5	
40	50	40	50	2	47.7	0.163	47.9	0.184	1.348	0.006	1.435	0.015	0.766	1.083	1.532	0.005	1.23	0.002	123.7	0.707	56.55	79.974	114.6	3.253	55.25	78.135	120	1.131	114.45	0.354	122	0.566	181.1	6.279	5	40	40	10	10	4	4	
70	80	-180	-170	1	75	0	-170.2	0	1.326	0	1.449	0	0	0	1.504	0	1.235	0	122.1	0	0	0	112.6	0	0	0	122.4	0	116.9	0	122.9	0	182.1	0	3	70	-180	10	10	7	-18	
70	80	-160	-150	1	78.1	0	-157.5	0	1.353	0	1.462	0	0	0	1.523	0	1.245	0	119.5	0	0	0	111.2	0	0	0	119.8	0	118.3	0	123.8	0	185.2	0	1	70	-160	10	10	7	-16	
70	80	70	80	1	79	0	73.8	0	1.321	0	1.481	0	1.523	0	1.537	0	1.236	0	124.7	0	114	0	112.5	0	111.7	0	121.3	0	115	0	123.7	0	185.2	0	3	70	70	10	10	7	7	
170	180	-170	-160	1	173.2	0	-165.3	0	1.304	0	1.443	0	0	0	1.513	0	1.239	0	122.8	0	0	0	106.3	0	0	0	120.9	0	115.6	0	123	0	186.7	0	-4	170	-170	10	10	17	-17	
170	180	80	90	1	173.3	0	89.7	0	1.328	0	1.438	0	0	0	1.508	0	1.244	0	120.2	0	0	0	111.3	0	0	0	122	0	117.7	0	122.5	0	186.6	0	1	170	80	10	10	17	8	
170	180	-180	-170	1	172.1	0	-176.6	0	1.339	0	1.451	0	0	0	1.467	0	1.238	0	123.2	0	0	0	108.3	0	0	0	121.8	0	117	0	122.3	0	180.6	0	-2	170	-180	10	10	17	-18	
170	180	170	180	1	176.8	0	175.6	0	1.325	0	1.424	0	0	0	1.5	0	1.238	0	120.4	0	0	0	111.9	0	0	0	121.9	0	117.4	0	120.6	0	183.2	0	2	170	170	10	10	17	17	
160	170	170	180	2	164.5	1.054	173.8	0.948	1.325	0.019	1.447	0.013	0	0	1.501	0.002	1.25	0.018	122.55	0.778	0	0	113.15	2.333	0	0	122.25	0.636	115.9	1.273	122.95	1.768	178.4	4.264	3	160	170	10	10	16	17	
80	90	160	170	1	86.2	0	169.3	0	1.316	0	1.449	0	0	0	1.518	0	1.25	0	121.7	0	0	0	112.3	0	0	0	119.1	0	118.3	0	120.8	0	180.9	0	2	80	160	10	10	8	16	
80	90	170	180	1	83	0	177.8	0	1.305	0	1.435	0	0	0	1.525	0	1.243	0	122.1	0	0	0	113.1	0	0	0	123.8	0	116.8	0	122.3	0	187.7	0	3	80	170	10	10	8	17	
80	90	150	160	1	87.6	0	158.1	0	1.352	0	1.428	0	0	0	1.52	0	1.231	0	123.4	0	0	0	113.6	0	0	0	121.9	0	113.1	0	123	0	167	0	4	80	150	10	10	8	15	
-180	-170	-180	-170	1	-179.3	0	-177.6	0	1.314	0	1.447	0	0	0	1.522	0	1.247	0	122.1	0	0	0	109.5	0	0	0	121.2	0	119.7	0	122.4	0	185.5	0	-1	-180	-180	10	10	-18	-18	
110	120	170	180	1	118.7	0	173.8	0	1.303	0	1.43	0	0	0	1.518	0	1.243	0	122.4	0	0	0	110.7	0	0	0	121.5	0	118.3	0	122.4	0	181.9	0	1	110	170	10	10	11	17	
